========================================================================
  KIEM BAT BIEN PHASE 2 — dataset=repobench-p level=function
    dataidx 151: centroids (1, 32, 710, 128) ✅ · labels (1, 32, 14207) (mong 14207) ✅ · o rong 0.0%
    dataidx 152: centroids (1, 32, 349, 128) ✅ · labels (1, 32, 6983) (mong 6983) ✅ · o rong 0.0%
    dataidx 153: centroids (1, 32, 268, 128) ✅ · labels (1, 32, 5374) (mong 5374) ✅ · o rong 0.0%
    dataidx 154: centroids (1, 32, 1569, 128) ✅ · labels (1, 32, 31394) (mong 31394) ✅ · o rong 0.0%
    dataidx 155: centroids (1, 32, 262, 128) ✅ · labels (1, 32, 5253) (mong 5253) ✅ · o rong 0.0%
    dataidx 156: centroids (1, 32, 800, 128) ✅ · labels (1, 32, 16014) (mong 16014) ✅ · o rong 0.0%
    dataidx 157: centroids (1, 32, 913, 128) ✅ · labels (1, 32, 18279) (mong 18279) ✅ · o rong 0.0%
    dataidx 158: centroids (1, 32, 867, 128) ✅ · labels (1, 32, 17352) (mong 17352) ✅ · o rong 0.0%
    dataidx 159: centroids (1, 32, 340, 128) ✅ · labels (1, 32, 6812) (mong 6812) ✅ · o rong 0.0%
    dataidx 160: centroids (1, 32, 297, 128) ✅ · labels (1, 32, 5956) (mong 5956) ✅ · o rong 0.0%
    dataidx 161: centroids (1, 32, 1569, 128) ✅ · labels (1, 32, 31394) (mong 31394) ✅ · o rong 0.0%
    dataidx 162: centroids (1, 32, 360, 128) ✅ · labels (1, 32, 7209) (mong 7209) ✅ · o rong 0.0%
    dataidx 163: centroids (1, 32, 748, 128) ✅ · labels (1, 32, 14970) (mong 14970) ✅ · o rong 0.0%
    dataidx 164: centroids (1, 32, 1152, 128) ✅ · labels (1, 32, 23059) (mong 23059) ✅ · o rong 0.0%
    dataidx 165: centroids (1, 32, 739, 128) ✅ · labels (1, 32, 14790) (mong 14790) ✅ · o rong 0.0%
    dataidx 166: centroids (1, 32, 296, 128) ✅ · labels (1, 32, 5935) (mong 5935) ✅ · o rong 0.0%
    dataidx 167: centroids (1, 32, 565, 128) ✅ · labels (1, 32, 11307) (mong 11307) ✅ · o rong 0.0%
    dataidx 168: centroids (1, 32, 966, 128) ✅ · labels (1, 32, 19323) (mong 19323) ✅ · o rong 0.0%
    dataidx 169: centroids (1, 32, 716, 128) ✅ · labels (1, 32, 14328) (mong 14328) ✅ · o rong 0.0%
    dataidx 170: centroids (1, 32, 1569, 128) ✅ · labels (1, 32, 31394) (mong 31394) ✅ · o rong 0.0%
    dataidx 171: centroids (1, 32, 253, 128) ✅ · labels (1, 32, 5078) (mong 5078) ✅ · o rong 0.0%
    dataidx 172: centroids (1, 32, 1421, 128) ✅ · labels (1, 32, 28430) (mong 28430) ✅ · o rong 0.0%
    dataidx 173: centroids (1, 32, 833, 128) ✅ · labels (1, 32, 16665) (mong 16665) ✅ · o rong 0.0%
    dataidx 174: centroids (1, 32, 279, 128) ✅ · labels (1, 32, 5583) (mong 5583) ✅ · o rong 0.0%
    dataidx 175: centroids (1, 32, 759, 128) ✅ · labels (1, 32, 15182) (mong 15182) ✅ · o rong 0.0%
    dataidx 176: centroids (1, 32, 628, 128) ✅ · labels (1, 32, 12578) (mong 12578) ✅ · o rong 0.0%
    dataidx 177: centroids (1, 32, 559, 128) ✅ · labels (1, 32, 11197) (mong 11197) ✅ · o rong 0.0%
    dataidx 178: centroids (1, 32, 247, 128) ✅ · labels (1, 32, 4953) (mong 4953) ✅ · o rong 0.0%
    dataidx 179: centroids (1, 32, 385, 128) ✅ · labels (1, 32, 7715) (mong 7715) ✅ · o rong 0.0%
    dataidx 180: centroids (1, 32, 1521, 128) ✅ · labels (1, 32, 30421) (mong 30421) ✅ · o rong 0.0%
    dataidx 181: centroids (1, 32, 222, 128) ✅ · labels (1, 32, 4443) (mong 4443) ✅ · o rong 0.0%
    dataidx 182: centroids (1, 32, 754, 128) ✅ · labels (1, 32, 15088) (mong 15088) ✅ · o rong 0.0%
    dataidx 183: centroids (1, 32, 696, 128) ✅ · labels (1, 32, 13934) (mong 13934) ✅ · o rong 0.0%
    dataidx 184: centroids (1, 32, 322, 128) ✅ · labels (1, 32, 6451) (mong 6451) ✅ · o rong 0.0%
    dataidx 185: centroids (1, 32, 1332, 128) ✅ · labels (1, 32, 26654) (mong 26654) ✅ · o rong 0.0%
    dataidx 186: centroids (1, 32, 999, 128) ✅ · labels (1, 32, 19982) (mong 19982) ✅ · o rong 0.0%
    dataidx 187: centroids (1, 32, 440, 128) ✅ · labels (1, 32, 8805) (mong 8805) ✅ · o rong 0.0%
    dataidx 188: centroids (1, 32, 286, 128) ✅ · labels (1, 32, 5730) (mong 5730) ✅ · o rong 0.0%
    dataidx 189: centroids (1, 32, 1266, 128) ✅ · labels (1, 32, 25334) (mong 25334) ✅ · o rong 0.0%
    dataidx 190: centroids (1, 32, 444, 128) ✅ · labels (1, 32, 8898) (mong 8898) ✅ · o rong 0.0%
    dataidx 191: centroids (1, 32, 909, 128) ✅ · labels (1, 32, 18180) (mong 18180) ✅ · o rong 0.0%
    dataidx 192: centroids (1, 32, 1035, 128) ✅ · labels (1, 32, 20715) (mong 20715) ✅ · o rong 0.0%
    dataidx 193: centroids (1, 32, 319, 128) ✅ · labels (1, 32, 6392) (mong 6392) ✅ · o rong 0.0%
    dataidx 194: centroids (1, 32, 276, 128) ✅ · labels (1, 32, 5521) (mong 5521) ✅ · o rong 0.0%
    dataidx 195: centroids (1, 32, 753, 128) ✅ · labels (1, 32, 15075) (mong 15075) ✅ · o rong 0.0%
    dataidx 196: centroids (1, 32, 395, 128) ✅ · labels (1, 32, 7906) (mong 7906) ✅ · o rong 0.0%
    dataidx 197: centroids (1, 32, 847, 128) ✅ · labels (1, 32, 16956) (mong 16956) ✅ · o rong 0.0%
    dataidx 198: centroids (1, 32, 851, 128) ✅ · labels (1, 32, 17037) (mong 17037) ✅ · o rong 0.0%
    dataidx 199: centroids (1, 32, 522, 128) ✅ · labels (1, 32, 10455) (mong 10455) ✅ · o rong 0.0%

[E] Tang L1 — struct_hierarchy   (199 mau co file L1)
    dataidx   0: K1=  10 K2= 819 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.7e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx   1: K1=  24 K2=1200 (K1<=K2 ✅) · mode=as-is · centroid L1 vs tb-trong-so rel=2.4e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx   2: K1=  19 K2= 951 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.4e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx   3: K1=  23 K2=1195 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=3.6e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx   4: K1=  20 K2=1041 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.8e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx   5: K1=  20 K2=1030 (K1<=K2 ✅) · mode=as-is · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx   6: K1=   5 K2= 250 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=9.7e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx   7: K1=  20 K2=1012 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx   8: K1=  22 K2=1149 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx   9: K1=  25 K2=1291 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.8e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  10: K1=   4 K2= 223 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=6.6e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  11: K1=   6 K2= 329 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=7.7e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  12: K1=  12 K2= 619 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=7.7e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  13: K1=   6 K2= 330 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=7.7e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  14: K1=  27 K2=1387 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.8e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  15: K1=   6 K2= 305 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=8.1e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  16: K1=  19 K2= 996 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.0e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  17: K1=  16 K2= 835 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.8e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  18: K1=   7 K2= 394 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.6e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  19: K1=   4 K2= 224 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.6e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  20: K1=   6 K2= 458 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=9.1e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  21: K1=  22 K2=1102 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  22: K1=  23 K2=1157 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  23: K1=  29 K2=1462 (K1<=K2 ✅) · mode=as-is · centroid L1 vs tb-trong-so rel=1.7e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  24: K1=   3 K2= 474 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.6e-07 · metadata (K1+K2)/n_ctx=5.0% (L2 rieng 5.0%)   ✅
    dataidx  25: K1=   7 K2= 398 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.5e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  26: K1=  18 K2= 912 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  27: K1=  10 K2= 510 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.9e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  28: K1=  15 K2= 753 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.4e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  29: K1=   6 K2= 398 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=9.8e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  30: K1=   5 K2= 683 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=2.3e-07 · metadata (K1+K2)/n_ctx=5.0% (L2 rieng 5.0%)   ✅
    dataidx  31: K1=   5 K2= 260 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=7.3e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  32: K1=   6 K2= 834 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=2.7e-07 · metadata (K1+K2)/n_ctx=5.0% (L2 rieng 5.0%)   ✅
    dataidx  33: K1=  22 K2=1120 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=5.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  34: K1=  31 K2=1569 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.7e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  35: K1=   8 K2= 436 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.6e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  36: K1=   5 K2= 263 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=8.8e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  37: K1=  19 K2= 967 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  38: K1=  20 K2=1047 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  39: K1=   7 K2= 358 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=7.4e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  40: K1=   7 K2= 393 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.8e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  41: K1=   3 K2= 878 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=3.5e-07 · metadata (K1+K2)/n_ctx=5.0% (L2 rieng 5.0%)   ✅
    dataidx  42: K1=  10 K2= 516 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.9e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  43: K1=  18 K2= 937 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  44: K1=  12 K2= 620 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=8.2e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  45: K1=  18 K2= 942 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  46: K1=  24 K2=1569 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.9e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  47: K1=  18 K2= 914 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.4e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  48: K1=  16 K2= 846 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.4e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  49: K1=   5 K2= 292 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  50: K1=  10 K2= 533 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  51: K1=   4 K2= 244 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=7.8e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  52: K1=   6 K2= 335 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=9.8e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  53: K1=  17 K2= 854 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=8.3e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  54: K1=  11 K2=1179 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=2.8e-07 · metadata (K1+K2)/n_ctx=5.0% (L2 rieng 5.0%)   ✅
    dataidx  55: K1=  21 K2=1092 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.5e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  56: K1=  13 K2= 814 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=2.0e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  57: K1=   6 K2= 329 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=6.7e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  58: K1=  22 K2=1148 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.4e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  59: K1=  31 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  60: K1=  13 K2= 660 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.4e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  61: K1=  15 K2= 780 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  62: K1=  28 K2=1461 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  63: K1=   3 K2= 184 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.5e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  64: K1=   4 K2= 204 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  65: K1=  20 K2=1030 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  66: K1=   2 K2= 458 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=2.5e-07 · metadata (K1+K2)/n_ctx=5.0% (L2 rieng 5.0%)   ✅
    dataidx  67: K1=  10 K2= 548 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  68: K1=  13 K2= 690 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  69: K1=   4 K2= 228 (K1<=K2 ✅) · mode=as-is · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  70: K1=  31 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=2.8e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  71: K1=   5 K2= 286 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=8.0e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  72: K1=   7 K2= 355 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.0e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  73: K1=  21 K2=1054 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  74: K1=   8 K2= 417 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.0e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  75: K1=  31 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=2.3e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  76: K1=   2 K2= 591 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=3.0e-07 · metadata (K1+K2)/n_ctx=5.0% (L2 rieng 5.0%)   ✅
    dataidx  77: K1=   1 K2=1050 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=7.5e-07 · metadata (K1+K2)/n_ctx=5.0% (L2 rieng 5.0%)   ✅
    dataidx  78: K1=   8 K2= 432 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  79: K1=   5 K2= 255 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  80: K1=  20 K2=1093 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.8e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  81: K1=  17 K2= 853 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=2.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  82: K1=   4 K2= 242 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=8.6e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  83: K1=   5 K2= 257 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.0e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  84: K1=  13 K2= 797 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  85: K1=   9 K2= 496 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.7e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  86: K1=   7 K2= 380 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=7.2e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  87: K1=  24 K2=1246 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.5e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  88: K1=   9 K2= 477 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.0e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  89: K1=   4 K2= 230 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=6.4e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  90: K1=  31 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.3e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  91: K1=  15 K2= 796 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.4e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  92: K1=  30 K2=1512 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.0e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  93: K1=   6 K2= 313 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  94: K1=  14 K2= 988 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=2.9e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  95: K1=  10 K2= 547 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  96: K1=   5 K2= 253 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.5e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  97: K1=  25 K2=1281 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=2.7e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  98: K1=   5 K2= 270 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=7.0e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx  99: K1=  12 K2= 649 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx 100: K1=   4 K2= 232 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=8.8e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx 102: K1=  11 K2= 558 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.0e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx 103: K1=  23 K2=1184 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.1e-08 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx 104: K1=   4 K2= 217 (K1<=K2 ✅) · mode=as-is · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx 105: K1=  11 K2= 586 (K1<=K2 ✅) · mode=merge · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
